Date	Power	Temp
10/17/2005	178.858	62.14285714
10/17/2005	202.102	57.42857143
10/17/2005	199.308	55.85714286
10/17/2005	182.396	54.85714286
10/17/2005	152.845	52.28571429
10/17/2005	125.822	52.14285714
10/18/2005	108.629	50.71428571
10/18/2005	101.144	49.85714286
10/18/2005	99.416	49.57142857
10/18/2005	99.579	48.57142857
10/18/2005	105.05	48.57142857
10/18/2005	128.507	47.57142857
10/18/2005	170.04	47.42857143
10/18/2005	170.7	47.85714286
10/18/2005	152.515	54.42857143
10/18/2005	144.96	62.28571429
10/18/2005	141.12	69.14285714
10/18/2005	139.854	74
10/18/2005	142.202	77.42857143
10/18/2005	145.764	79.71428571
10/18/2005	151.716	80.28571429
10/18/2005	161.78	80.14285714
10/18/2005	175.142	79.42857143
10/18/2005	184.593	76
10/18/2005	189.668	70.85714286
10/18/2005	210.022	67.57142857
10/18/2005	207.108	65.28571429
10/18/2005	186.965	65.14285714
10/18/2005	156.307	62.85714286
10/18/2005	126.205	61.14285714
10/19/2005	107.103	59.85714286
10/19/2005	98.046	58.57142857
10/19/2005	94.876	56.85714286
10/19/2005	93.834	56.57142857
10/19/2005	98.068	56
10/19/2005	118.557	55.14285714
10/19/2005	157.553	54.85714286
10/19/2005	159.92	54.71428571
10/19/2005	143.357	60.57142857
10/19/2005	140.548	66.42857143
10/19/2005	142.349	72.42857143
10/19/2005	147.441	76.57142857
10/19/2005	158.02	79.57142857
10/19/2005	170.13	81.57142857
10/19/2005	182.224	82.28571429
10/19/2005	197.795	82.57142857
10/19/2005	212.109	82
10/19/2005	221.894	79.71428571
10/19/2005	219.873	73.14285714
10/19/2005	230.979	69.71428571
10/19/2005	225.359	67.57142857
10/19/2005	202.759	66.42857143
10/19/2005	170.897	65.14285714
10/19/2005	136.757	64.28571429
10/20/2005	115.458	63.71428571
10/20/2005	105.063	62.85714286
10/20/2005	100.168	61.85714286
10/20/2005	98.228	60.85714286
10/20/2005	101.057	59.85714286
10/20/2005	120.349	59.57142857
10/20/2005	158.305	59
10/20/2005	160.821	58.71428571
10/20/2005	145.412	62.85714286
10/20/2005	144.499	67.85714286
10/20/2005	150.653	73.57142857
10/20/2005	161.477	79
10/20/2005	176.406	81.42857143
10/20/2005	194.806	83.57142857
10/20/2005	210.782	84.28571429
10/20/2005	223.995	84.14285714
10/20/2005	234.369	83
10/20/2005	236.504	80.42857143
10/20/2005	232.415	75.71428571
10/20/2005	243.907	72.71428571
10/20/2005	236.997	71.28571429
10/20/2005	215.244	70.85714286
10/20/2005	181.793	69.85714286
10/20/2005	148.02	68.14285714
10/21/2005	123.005	66.28571429
10/21/2005	109.985	65.14285714
10/21/2005	103.045	63.85714286
10/21/2005	99.859	62.14285714
10/21/2005	101.736	60.28571429
10/21/2005	119.269	59.71428571
10/21/2005	154.508	59.71428571
10/21/2005	159.969	58.85714286
10/21/2005	148.268	61.28571429
10/21/2005	147.895	64.57142857
10/21/2005	152.97	66.28571429
10/21/2005	157.826	69.71428571
10/21/2005	165.256	72.14285714
10/21/2005	176.348	73.71428571
10/21/2005	188.286	74.42857143
10/21/2005	198.775	75.28571429
10/21/2005	206.596	74.71428571
10/21/2005	208.752	72.85714286
10/21/2005	207.218	68.85714286
10/21/2005	212.544	66.57142857
10/21/2005	205.19	65.42857143
10/21/2005	191.892	63.85714286
10/21/2005	173.782	63.14285714
10/21/2005	148.822	62.14285714
10/22/2005	127.407	62.14285714
10/22/2005	114.706	61.42857143
10/22/2005	106.682	61.28571429
10/22/2005	103.379	60.85714286
10/22/2005	102.867	60
10/22/2005	107.241	60.14285714
10/22/2005	116.502	60
10/22/2005	131.303	59.71428571
10/22/2005	149.569	60.71428571
10/22/2005	162.594	62
10/22/2005	167.474	64.57142857
10/22/2005	170.762	67.14285714
10/22/2005	176.507	69.57142857
10/22/2005	181.267	70.28571429
10/22/2005	183.632	72.57142857
10/22/2005	185.623	72.28571429
10/22/2005	186.111	71.42857143
10/22/2005	185.466	67.71428571
10/22/2005	181.52	63.71428571
10/22/2005	191.21	61.28571429
10/22/2005	184.803	59
10/22/2005	171.028	56.71428571
10/22/2005	153.952	55.28571429
10/22/2005	132.81	54
10/23/2005	114.72	51.71428571
10/23/2005	104.43	50
10/23/2005	99.989	47.57142857
10/23/2005	98.899	45.42857143
10/23/2005	100.325	45.28571429
10/23/2005	106.043	44.28571429
10/23/2005	117.584	42.85714286
10/23/2005	141.053	42.42857143
10/23/2005	170.97	47.85714286
10/23/2005	175.58	54.14285714
10/23/2005	162.944	58.57142857
10/23/2005	154.883	61.42857143
10/23/2005	152.969	63.42857143
10/23/2005	150.928	64.85714286
10/23/2005	148.828	65.85714286
10/23/2005	149.338	66.14285714
10/23/2005	153.927	66
10/23/2005	161.098	64.14285714
10/23/2005	172.706	58
10/23/2005	198.067	54.85714286
10/23/2005	196.179	52.42857143
10/23/2005	178.19	52
10/23/2005	151.966	50.85714286
10/23/2005	126.352	49.71428571
10/24/2005	109.447	48.28571429
10/24/2005	103.451	47
10/24/2005	102.376	46
10/24/2005	103.364	45.85714286
10/24/2005	109.79	46
10/24/2005	133.693	46.14285714
10/24/2005	175.588	47.42857143
10/24/2005	180.35	48
10/24/2005	165.321	49
10/24/2005	161.959	51.57142857
10/24/2005	157.978	52.85714286
10/24/2005	156.043	53.28571429
10/24/2005	155.196	53.57142857
10/24/2005	153.708	53.28571429
10/24/2005	154.313	53.42857143
10/24/2005	160.598	53
10/24/2005	175.324	52.42857143
10/24/2005	192.805	50.71428571
10/24/2005	216.102	48.57142857
10/24/2005	240.438	47
10/24/2005	238.328	46
10/24/2005	221.577	45.42857143
10/24/2005	192.491	45.28571429
10/24/2005	164.485	45
10/25/2005	148.789	44.28571429
10/25/2005	143.632	44.71428571
10/25/2005	143.204	43.85714286
10/25/2005	145.603	41.71428571
10/25/2005	153.694	42
10/25/2005	180.063	41.14285714
10/25/2005	225.058	39.71428571
10/25/2005	225.086	40
10/25/2005	202.294	44.14285714
10/25/2005	185.254	50
10/25/2005	171.377	53
10/25/2005	161.405	54.85714286
10/25/2005	156.46	55.42857143
10/25/2005	151.683	56.28571429
10/25/2005	150.843	55.57142857
10/25/2005	156.337	55.14285714
10/25/2005	167.424	54.85714286
10/25/2005	184.943	53.42857143
10/25/2005	209.612	51.14285714
10/25/2005	231.18	49.57142857
10/25/2005	228.979	48.71428571
10/25/2005	212.82	47.57142857
10/25/2005	186.007	46
10/25/2005	159.782	45.71428571
10/26/2005	145.456	44.57142857
10/26/2005	141.248	43.71428571
10/26/2005	140.801	42.85714286
10/26/2005	142.957	43.85714286
10/26/2005	151.381	44.42857143
10/26/2005	176.989	43.85714286
10/26/2005	218.904	43.28571429
10/26/2005	219.485	43.42857143
10/26/2005	196.922	47.42857143
10/26/2005	182.337	51.28571429
10/26/2005	167.809	54
10/26/2005	156.327	55.71428571
10/26/2005	148.286	57.85714286
10/26/2005	142.273	59
10/26/2005	139.034	60.42857143
10/26/2005	140.61	60
10/26/2005	149.613	59.71428571
10/26/2005	164.121	57.42857143
10/26/2005	185.377	51.42857143
10/26/2005	210.013	48.71428571
10/26/2005	213.241	46.14285714
10/26/2005	204.298	44.42857143
10/26/2005	181.406	42.57142857
10/26/2005	158.652	41.71428571
10/27/2005	148.505	41
10/27/2005	147.075	39.71428571
10/27/2005	149.946	37.85714286
10/27/2005	155.749	37.14285714
10/27/2005	167.548	36.57142857
10/27/2005	197.777	36.14285714
10/27/2005	243.164	35.42857143
10/27/2005	245.75	35
10/27/2005	224.176	39.85714286
10/27/2005	200.292	46.28571429
10/27/2005	178.081	51.57142857
10/27/2005	162.681	53.85714286
10/27/2005	152.242	56.14285714
10/27/2005	144.915	57.85714286
10/27/2005	140.529	59
10/27/2005	141.498	59.85714286
10/27/2005	149.173	58.85714286
10/27/2005	161.898	57.14285714
10/27/2005	184.497	50.42857143
10/27/2005	209.591	47.28571429
10/27/2005	211.785	45
10/27/2005	201.827	44
10/27/2005	178.876	43.85714286
10/27/2005	154.511	43
10/28/2005	139.063	42.28571429
10/28/2005	134.964	41.57142857
10/28/2005	135.169	42
10/28/2005	138.923	41.14285714
10/28/2005	147.527	41.71428571
10/28/2005	172.82	41.14285714
10/28/2005	213.131	40.42857143
10/28/2005	218.498	41.85714286
10/28/2005	200.922	43.71428571
10/28/2005	186.393	49.14285714
10/28/2005	171.131	52.42857143
10/28/2005	158.938	55.14285714
10/28/2005	148.992	57.14285714
10/28/2005	143.798	58
10/28/2005	141.851	58.28571429
10/28/2005	143.399	57.57142857
10/28/2005	150.926	56.85714286
10/28/2005	163.146	55.42857143
10/28/2005	179.025	51.57142857
10/28/2005	193.771	48.28571429
10/28/2005	195.076	47.28571429
10/28/2005	191.919	45.14285714
10/28/2005	183.017	43.28571429
10/28/2005	168.922	41.71428571
10/29/2005	158.192	41.57142857
10/29/2005	154.585	40.28571429
10/29/2005	156.79	38.57142857
10/29/2005	161.43	38.28571429
10/29/2005	168.61	37.85714286
10/29/2005	180.761	36.85714286
10/29/2005	197.884	35.57142857
10/29/2005	218.297	34.85714286
10/29/2005	233.317	39.85714286
10/29/2005	225.691	46.57142857
10/29/2005	204.867	51.57142857
10/29/2005	187.077	54.14285714
10/29/2005	172.844	56.28571429
10/29/2005	162.294	57.28571429
10/29/2005	155.284	58.28571429
10/29/2005	153.06	59.14285714
10/29/2005	155.55	59.42857143
10/29/2005	161.219	57.28571429
10/29/2005	172.658	51.42857143
10/29/2005	191.462	46.85714286
10/29/2005	193.425	44.57142857
10/29/2005	191.74	43.42857143
10/29/2005	184.243	42.14285714
10/29/2005	171.989	40.57142857
10/30/2005	161.005	38.71428571
10/30/2005	158.263	38.28571429
10/30/2005	162.318	36.85714286
10/30/2005	168.164	36.57142857
10/30/2005	176.658	35.42857143
10/30/2005	188.18	34.28571429
10/30/2005	206.925	33.71428571
10/30/2005	233.576	33.57142857
10/30/2005	234.583	39.57142857
10/30/2005	209.57	47.14285714
10/30/2005	179.44	55.57142857
10/30/2005	161.617	61.85714286
10/30/2005	156.331	65.14285714
10/30/2005	152.635	66.85714286
10/30/2005	148.016	69.85714286
10/30/2005	148.633	70.28571429
10/30/2005	155.054	69.85714286
10/30/2005	174.241	65.28571429
10/30/2005	197.173	56.57142857
10/30/2005	198.791	52.42857143
10/30/2005	193.55	50.14285714
10/30/2005	177.756	47.71428571
10/30/2005	156.814	46.14285714
10/30/2005	139.296	45.28571429
10/30/2005	158.263	43.42857143
10/31/2005	132.028	42.85714286
10/31/2005	133.108	40
10/31/2005	137.468	39.42857143
10/31/2005	144.587	39.57142857
10/31/2005	157.989	38.85714286
10/31/2005	189.501	38.14285714
10/31/2005	231.37	38.71428571
10/31/2005	223.742	42.42857143
10/31/2005	194.384	52
10/31/2005	172.244	60.71428571
10/31/2005	158.217	66.57142857
10/31/2005	148.499	69.57142857
10/31/2005	144.234	71.42857143
10/31/2005	141.173	72
10/31/2005	141.112	72.28571429
10/31/2005	145.265	71.28571429
10/31/2005	156.41	67.42857143
10/31/2005	174.068	58.28571429
10/31/2005	185.88	54.57142857
10/31/2005	182.149	52.71428571
10/31/2005	184.204	51.42857143
10/31/2005	178.516	49.28571429
10/31/2005	155.982	48.28571429
10/31/2005	135.155	45.42857143
11/1/2005	126.39	44.42857143
11/1/2005	126.503	41.28571429
11/1/2005	129.992	41.71428571
11/1/2005	135.898	40.71428571
11/1/2005	147.968	41.14285714
11/1/2005	177.42	40
11/1/2005	219.231	41.28571429
11/1/2005	209.514	46
11/1/2005	183.764	52.42857143
11/1/2005	166.641	59.14285714
11/1/2005	152.232	64.42857143
11/1/2005	143.578	66.42857143
11/1/2005	138.432	69
11/1/2005	134.887	70
11/1/2005	133.619	69.57142857
11/1/2005	137.407	68.85714286
11/1/2005	150.109	66.28571429
11/1/2005	176.165	60.14285714
11/1/2005	206.413	58
11/1/2005	206.515	56.28571429
11/1/2005	197.939	54.28571429
11/1/2005	178.482	53.57142857
11/1/2005	151.48	52
11/1/2005	126.92	52.42857143
11/2/2005	114.555	51.42857143
11/2/2005	110.622	50.85714286
11/2/2005	110.209	53.28571429
11/2/2005	111.843	53.28571429
11/2/2005	120.394	53.85714286
11/2/2005	147.146	53.71428571
11/2/2005	188.342	53
11/2/2005	180.671	53.85714286
11/2/2005	160.098	57
11/2/2005	150.511	59.28571429
11/2/2005	143.956	62.14285714
11/2/2005	138.898	64.14285714
11/2/2005	136.166	66.28571429
11/2/2005	134.059	67.28571429
11/2/2005	133.709	67
11/2/2005	137.903	67
11/2/2005	149.865	63.28571429
11/2/2005	177.007	55.42857143
11/2/2005	204.928	51.28571429
11/2/2005	205.745	48.57142857
11/2/2005	202.224	46.14285714
11/2/2005	190.541	45
11/2/2005	167.343	43.71428571
11/2/2005	146.312	41.42857143
11/3/2005	138.02	40.42857143
11/3/2005	138.502	39.71428571
11/3/2005	142.997	38.57142857
11/3/2005	149.256	37.85714286
11/3/2005	162.195	37.57142857
11/3/2005	193.677	36.85714286
11/3/2005	237.731	36.42857143
11/3/2005	227.028	41.85714286
11/3/2005	193.485	50.71428571
11/3/2005	169.227	59.28571429
11/3/2005	153.923	64
11/3/2005	143.882	66.42857143
11/3/2005	138.112	67.71428571
11/3/2005	134.511	68.71428571
11/3/2005	133.107	68.85714286
11/3/2005	136.163	67.85714286
11/3/2005	146.319	65
11/3/2005	173.019	57.14285714
11/3/2005	201.78	53.85714286
11/3/2005	205.615	52.42857143
11/3/2005	200.313	49.85714286
11/3/2005	186.628	49.57142857
11/3/2005	163.458	47.14285714
11/3/2005	142.159	45.42857143
11/4/2005	130.905	44.42857143
11/4/2005	129.272	44.57142857
11/4/2005	131.304	44.57142857
11/4/2005	136.459	44
11/4/2005	147.35	43
11/4/2005	174.792	43.14285714
11/4/2005	216.738	43.85714286
11/4/2005	209.467	47.57142857
11/4/2005	180.884	55.42857143
11/4/2005	162.275	61.71428571
11/4/2005	149.214	67.14285714
11/4/2005	141.568	70.42857143
11/4/2005	137.59	72.57142857
11/4/2005	135.37	74
11/4/2005	135.611	74.28571429
11/4/2005	138.557	73.42857143
11/4/2005	144.523	70.85714286
11/4/2005	165.104	65.85714286
11/4/2005	182.23	63
11/4/2005	176.894	62.14285714
11/4/2005	169.555	62.28571429
11/4/2005	159.86	61.57142857
11/4/2005	145.886	60
11/4/2005	128.4	58.28571429
11/5/2005	113.392	57.42857143
11/5/2005	106.809	56.57142857
11/5/2005	105.334	55.42857143
11/5/2005	106.506	53.28571429
11/5/2005	111.13	52.28571429
11/5/2005	120.751	51.42857143
11/5/2005	134.925	50.42857143
11/5/2005	153.145	52.85714286
11/5/2005	164.075	58.85714286
11/5/2005	164.042	64.57142857
11/5/2005	159.399	69.28571429
11/5/2005	155.552	72.85714286
11/5/2005	153.088	73.71428571
11/5/2005	151.96	75.42857143
11/5/2005	152.104	75
11/5/2005	153.634	73.85714286
11/5/2005	156.667	71.28571429
11/5/2005	171.746	66.71428571
11/5/2005	184.617	64
11/5/2005	177.944	62.28571429
11/5/2005	169.099	60.85714286
11/5/2005	158.598	58.57142857
11/5/2005	143.432	56.42857143
11/5/2005	124.935	55.57142857
11/6/2005	110.292	54.57142857
11/6/2005	103.028	54.14285714
11/6/2005	100.091	53.42857143
11/6/2005	100.912	53.14285714
11/6/2005	103.484	53
11/6/2005	109.527	52.28571429
11/6/2005	120.135	52.42857143
11/6/2005	142.221	56
11/6/2005	164.828	61.85714286
11/6/2005	166.788	66.14285714
11/6/2005	155.469	70.57142857
11/6/2005	150.179	72.14285714
11/6/2005	152.46	74
11/6/2005	152.483	75.57142857
11/6/2005	152.498	76
11/6/2005	153.853	75.28571429
11/6/2005	160.077	72.85714286
11/6/2005	179.853	70
11/6/2005	199.755	68
11/6/2005	198.326	66.57142857
11/6/2005	190.214	65.42857143
11/6/2005	170.905	63.57142857
11/6/2005	144.469	62.57142857
11/6/2005	120.55	60.57142857
11/7/2005	104.562	59.57142857
11/7/2005	97.707	57.71428571
11/7/2005	95.295	56.14285714
11/7/2005	95.754	54.42857143
11/7/2005	101.795	53.42857143
11/7/2005	124.251	51.71428571
11/7/2005	163.219	50.71428571
11/7/2005	161.988	53.85714286
11/7/2005	146.752	61
11/7/2005	142.79	66.71428571
11/7/2005	141.456	70.28571429
11/7/2005	141.807	72.42857143
11/7/2005	144.008	73.57142857
11/7/2005	146.275	74.85714286
11/7/2005	148.55	75.28571429
11/7/2005	153.071	74
11/7/2005	160.795	71.42857143
11/7/2005	183.067	63.14285714
11/7/2005	207.118	59.42857143
11/7/2005	204.48	57.42857143
11/7/2005	194.135	55.14285714
11/7/2005	175.068	54.57142857
11/7/2005	148.42	51.42857143
11/7/2005	123.619	50.57142857
11/8/2005	110.181	49.14285714
11/8/2005	105.491	48.57142857
11/8/2005	105.588	48.28571429
11/8/2005	108.269	46.71428571
11/8/2005	117.147	46.28571429
11/8/2005	143.382	45.71428571
11/8/2005	183.703	44.57142857
11/8/2005	179.044	49.42857143
11/8/2005	157.541	58
11/8/2005	147.2	65.14285714
11/8/2005	140.723	70.14285714
11/8/2005	138.162	73.85714286
11/8/2005	137.982	75.57142857
11/8/2005	138.292	77.28571429
11/8/2005	141.76	77
11/8/2005	146.361	75.71428571
11/8/2005	154.921	72.14285714
11/8/2005	180.637	68.14285714
11/8/2005	204.096	66
11/8/2005	203.58	63.14285714
11/8/2005	193.565	61.85714286
11/8/2005	173.928	61.14285714
11/8/2005	147.004	59.42857143
11/8/2005	120.017	59.57142857
11/9/2005	104.749	58.57142857
11/9/2005	98.802	57.42857143
11/9/2005	96.94	57.14285714
11/9/2005	97.44	56.85714286
11/9/2005	104.184	54.71428571
11/9/2005	128.089	54
11/9/2005	167.411	54.14285714
11/9/2005	162.966	56.42857143
11/9/2005	146.54	63.71428571
11/9/2005	140.5	69.85714286
11/9/2005	139.236	75.14285714
11/9/2005	142.348	78.42857143
11/9/2005	146.634	80.42857143
11/9/2005	150.326	80.57142857
11/9/2005	153.458	80.28571429
11/9/2005	158.043	80
11/9/2005	165.95	76.85714286
11/9/2005	190.253	73.85714286
11/9/2005	211.034	71.85714286
11/9/2005	206.495	71.14285714
11/9/2005	197.648	70.57142857
11/9/2005	179.725	69.42857143
11/9/2005	154.021	69.57142857
11/9/2005	126.605	68.85714286
11/10/2005	108.645	68.14285714
11/10/2005	101.383	67.14285714
11/10/2005	97.547	66
11/10/2005	96.961	64.57142857
11/10/2005	100.858	63.57142857
11/10/2005	121.754	62
11/10/2005	159.231	59.42857143
11/10/2005	159.04	58.57142857
11/10/2005	145.214	59.42857143
11/10/2005	142.171	60.28571429
11/10/2005	140.396	62.14285714
11/10/2005	139.3	62.71428571
11/10/2005	137.475	63.42857143
11/10/2005	135.55	63.71428571
11/10/2005	135.923	62.85714286
11/10/2005	138.904	61.85714286
11/10/2005	147.167	57.71428571
11/10/2005	174.132	52.42857143
11/10/2005	198.477	51.57142857
11/10/2005	201.694	48
11/10/2005	198.034	45.71428571
11/10/2005	190.02	45.14285714
11/10/2005	171.958	43.71428571
11/10/2005	153.674	42
11/11/2005	142.658	39.85714286
11/11/2005	141.423	37.85714286
11/11/2005	145.02	37.71428571
11/11/2005	150.926	37
11/11/2005	163.204	35.85714286
11/11/2005	188.119	34.28571429
11/11/2005	216.08	33.28571429
11/11/2005	224.185	37
11/11/2005	214.702	45.42857143
11/11/2005	191.684	51.28571429
11/11/2005	174.749	54.85714286
11/11/2005	162.258	58.28571429
11/11/2005	152.536	60.28571429
11/11/2005	145.187	61.71428571
11/11/2005	142.162	62
11/11/2005	142.741	61.85714286
11/11/2005	150.502	58.42857143
11/11/2005	179.401	51.42857143
11/11/2005	200.256	47.28571429
11/11/2005	200.199	44.85714286
11/11/2005	199.113	43.85714286
11/11/2005	195.431	41.57142857
11/11/2005	187.428	39.71428571
11/11/2005	173.871	39.71428571
11/12/2005	163.802	38.71428571
11/12/2005	161.133	37.71428571
11/12/2005	163.21	36.85714286
11/12/2005	166.96	35.28571429
11/12/2005	173.942	34.85714286
11/12/2005	186.286	34.42857143
11/12/2005	201.276	33.42857143
11/12/2005	219.035	36.85714286
11/12/2005	218.976	45.71428571
11/12/2005	199.697	53.85714286
11/12/2005	180.235	59.42857143
11/12/2005	165.848	62.71428571
11/12/2005	155.254	64.57142857
11/12/2005	149.003	65
11/12/2005	146.187	65.42857143
11/12/2005	146.801	64.71428571
11/12/2005	153.892	61.85714286
11/12/2005	175.715	53.85714286
11/12/2005	192.885	51.28571429
11/12/2005	191.562	49.28571429
11/12/2005	188.909	48
11/12/2005	183.113	46.14285714
11/12/2005	172.174	45
11/12/2005	158.173	42.85714286
11/13/2005	146.994	42
11/13/2005	142.935	40.57142857
11/13/2005	142.965	40.42857143
11/13/2005	146.364	39.85714286
11/13/2005	151.112	42.14285714
11/13/2005	158.631	42
11/13/2005	169.219	42.14285714
11/13/2005	187.977	44.71428571
11/13/2005	203.095	51
11/13/2005	194.162	56.28571429
11/13/2005	173.758	63
11/13/2005	158.743	66.85714286
11/13/2005	153.692	69.57142857
11/13/2005	150.448	70.71428571
11/13/2005	145.567	71.28571429
11/13/2005	145.432	70.57142857
11/13/2005	152.17	68.28571429
11/13/2005	177.232	65
11/13/2005	194.972	61.71428571
11/13/2005	196.047	61.42857143
11/13/2005	189.6	60.85714286
11/13/2005	170.949	60.14285714
11/13/2005	145.791	60
11/13/2005	121.769	60.14285714
11/14/2005	106.329	58.42857143
11/14/2005	100.426	59.28571429
11/14/2005	98.815	59.28571429
11/14/2005	99.823	58
11/14/2005	106.181	57
11/14/2005	128.788	56.71428571
11/14/2005	166.834	55.42857143
11/14/2005	164.602	56.14285714
11/14/2005	149.314	62.14285714
11/14/2005	141.711	67.42857143
11/14/2005	140.4	71.28571429
11/14/2005	141.554	74.14285714
11/14/2005	142.915	75.57142857
11/14/2005	143.932	76.28571429
11/14/2005	145.955	76.42857143
11/14/2005	148.905	75
11/14/2005	157.663	72.28571429
11/14/2005	185.458	69.85714286
11/14/2005	208.332	67.71428571
11/14/2005	206.694	66.28571429
11/14/2005	196.535	64.14285714
11/14/2005	178.107	62.85714286
11/14/2005	150.148	62.42857143
11/14/2005	123.169	62.28571429
11/15/2005	104.865	62.28571429
11/15/2005	97.3	61.71428571
11/15/2005	94.423	60.85714286
11/15/2005	94.091	61
11/15/2005	99.201	61.57142857
11/15/2005	119.887	62.28571429
11/15/2005	157.809	62.85714286
11/15/2005	156.202	63
11/15/2005	142.225	64.28571429
11/15/2005	139.105	65.71428571
11/15/2005	138.691	67.57142857
11/15/2005	138.466	67.71428571
11/15/2005	138.935	69.28571429
11/15/2005	138.422	71.14285714
11/15/2005	140.165	71.85714286
11/15/2005	144.611	71.14285714
11/15/2005	155.753	70.14285714
11/15/2005	184.187	68.42857143
11/15/2005	206.556	68.14285714
11/15/2005	206.544	67.42857143
11/15/2005	197.732	67.28571429
11/15/2005	179.63	67.28571429
11/15/2005	153.324	66.42857143
11/15/2005	126.498	65.42857143
11/16/2005	108.432	66
11/16/2005	101.13	66.42857143
11/16/2005	97.708	66.85714286
11/16/2005	97.271	67
11/16/2005	102.281	66.71428571
11/16/2005	122.871	66.28571429
11/16/2005	159.436	66.42857143
11/16/2005	157.241	66.71428571
11/16/2005	144.864	67.57142857
11/16/2005	143.799	69.42857143
11/16/2005	145.105	71.85714286
11/16/2005	146.46	73
11/16/2005	145.445	73.71428571
11/16/2005	146.408	73.71428571
11/16/2005	148.195	72.42857143
11/16/2005	151.533	71.42857143
11/16/2005	164.636	67.71428571
11/16/2005	195.91	63.42857143
11/16/2005	212.031	61
11/16/2005	209.127	57
11/16/2005	201.77	53.57142857
11/16/2005	185.301	52.14285714
11/16/2005	159.899	49.42857143
11/16/2005	133.875	48
11/17/2005	119.58	44.57142857
11/17/2005	116.302	42.85714286
11/17/2005	117.604	41
11/17/2005	122.452	39.14285714
11/17/2005	133.957	37.85714286
11/17/2005	165.53	36.85714286
11/17/2005	215.373	35.57142857
11/17/2005	213.1	36.42857143
11/17/2005	191.668	40.71428571
11/17/2005	178.779	43.42857143
11/17/2005	167.629	45.85714286
11/17/2005	158.067	47.57142857
11/17/2005	150.981	49.85714286
11/17/2005	146.162	51.28571429
11/17/2005	145.135	51.28571429
11/17/2005	150.861	50.28571429
11/17/2005	168.018	46.85714286
11/17/2005	212.57	43.28571429
11/17/2005	246.416	40.28571429
11/17/2005	256.988	37.71428571
11/17/2005	258.812	35.42857143
11/17/2005	248.832	34.42857143
11/17/2005	226.369	33.42857143
11/17/2005	205.277	32.42857143
11/18/2005	193.646	30.71428571
11/18/2005	192.86	30.28571429
11/18/2005	196.826	29
11/18/2005	202.576	28.42857143
11/18/2005	214.715	28.28571429
11/18/2005	243.897	26.85714286
11/18/2005	283.244	26.42857143
11/18/2005	276.263	28.42857143
11/18/2005	250.265	34.28571429
11/18/2005	222.552	36.85714286
11/18/2005	201.275	39.85714286
11/18/2005	183.222	42.85714286
11/18/2005	170.485	44.28571429
11/18/2005	160.894	46.14285714
11/18/2005	156.438	47.28571429
11/18/2005	159.75	47.28571429
11/18/2005	175.181	45
11/18/2005	216.048	40.28571429
11/18/2005	243.657	37.42857143
11/18/2005	250.207	34.42857143
11/18/2005	251.133	33.57142857
11/18/2005	248.252	31.71428571
11/18/2005	238.038	30.14285714
11/18/2005	223.661	29.14285714
11/19/2005	213.892	28.85714286
11/19/2005	213.416	28.42857143
11/19/2005	216.429	27.71428571
11/19/2005	221.847	26.85714286
11/19/2005	231.107	26
11/19/2005	244.512	25.85714286
11/19/2005	261.476	26
11/19/2005	278.451	28.28571429
11/19/2005	274.477	36.14285714
11/19/2005	247.933	44
11/19/2005	219.072	48.28571429
11/19/2005	197.867	51.42857143
11/19/2005	182.058	53.28571429
11/19/2005	170.917	54
11/19/2005	164.073	54.71428571
11/19/2005	164.028	54.42857143
11/19/2005	176.605	52.42857143
11/19/2005	206.594	45.28571429
11/19/2005	225.34	44.14285714
11/19/2005	228.615	41
11/19/2005	228.047	40.71428571
11/19/2005	222.275	39.85714286
11/19/2005	207.652	39.28571429
11/19/2005	189.181	40.28571429
11/20/2005	171.703	41.57142857
11/20/2005	163.684	41.85714286
11/20/2005	159.286	42.28571429
11/20/2005	157.853	42.28571429
11/20/2005	158.824	41.71428571
11/20/2005	164.745	41.42857143
11/20/2005	175.944	41.42857143
11/20/2005	195.916	43
11/20/2005	218.307	46.42857143
11/20/2005	217.97	48.71428571
11/20/2005	200.596	50.71428571
11/20/2005	186.908	52.57142857
11/20/2005	180.485	54.14285714
11/20/2005	174.897	55.14285714
11/20/2005	170.908	55.28571429
11/20/2005	171.239	54.71428571
11/20/2005	182.543	54.14285714
11/20/2005	208.482	53.42857143
11/20/2005	217.68	53
11/20/2005	216.51	52.28571429
11/20/2005	211.271	52.42857143
11/20/2005	191.687	52
11/20/2005	166.867	51
11/20/2005	143.159	50.14285714
11/21/2005	126.996	49.42857143
11/21/2005	120.933	48.85714286
11/21/2005	120.114	48.57142857
11/21/2005	121.733	48.57142857
11/21/2005	129.127	48.85714286
11/21/2005	151.427	49
11/21/2005	190.093	49.28571429
11/21/2005	193.35	49.71428571
11/21/2005	181.092	50.28571429
11/21/2005	177.907	51.71428571
11/21/2005	174.614	52.42857143
11/21/2005	170.563	53.71428571
11/21/2005	167.599	53.85714286
11/21/2005	164.241	54
11/21/2005	165.796	53.85714286
11/21/2005	172.365	54
11/21/2005	187.644	53.85714286
11/21/2005	217.969	53.57142857
11/21/2005	230.71	53.57142857
11/21/2005	228.277	53.28571429
11/21/2005	219.138	53
11/21/2005	202.466	51.28571429
11/21/2005	175.89	50.14285714
11/21/2005	150.5	48.42857143
11/22/2005	136.522	46.57142857
11/22/2005	135.62	45.85714286
11/22/2005	138.776	45.57142857
11/22/2005	142.455	45
